mode,N,K,p_or_layers,mixer,warm_start,formulation,alpha,lam_tc,best_energy,optimal_energy,energy_gap,cvar,overlap,gate_single,gate_two,layers,duration_sec,solver_used,shots,noise_p,noise_model,objective,pairs
standard,16,6,1,xy,1,mad,0.2,0.1,3.427757756378872,0.0017831638596035675,3.4259745925192684,17.125408305130208,0.000127164873717737,0,16,,1.025914192199707,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,1,xy,1,mvo_tc,0.2,0.1,3.4191964060127504,-0.015243630179576168,3.4344400361923264,17.120388591238733,0.0001272169615931671,0,16,,0.687086820602417,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,1,x,0,mvo,0.2,0.1,0.8916013997446199,-0.015792859985891836,0.9073942597305118,4.485036222758514,0.00012464402274500549,16,0,,0.23180699348449707,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,1,x,0,mad,0.2,0.1,0.9008347895091924,0.0017831638596035675,0.8990516256495888,4.490853689603923,0.00012464402263361962,16,0,,0.810615062713623,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,1,x,0,mvo_tc,0.2,0.1,0.8921731186312397,-0.015243630179576168,0.9074167488108159,4.485580518292414,0.00012464402274365405,16,0,,0.47795987129211426,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,1,x,1,mvo,0.2,0.1,0.8916152418076089,-0.015792859985891836,0.9074081017935007,4.485048297607394,0.00012277381804792734,16,0,,0.2481551170349121,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,1,x,1,mad,0.2,0.1,0.9008366894039755,0.0017831638596035675,0.899053525544372,4.49085449122645,0.00012251840458927951,16,0,,0.9094619750976562,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,1,x,1,mvo_tc,0.2,0.1,0.8921868479929431,-0.015243630179576168,0.9074304781725193,4.485592603450787,0.00012277381804659163,16,0,,0.6885912418365479,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,2,xy,0,mvo,0.2,0.1,0.7942567011562508,-0.015792859985891836,0.8100495611421427,3.998623154685689,7.98198532814143e-05,0,32,,2.680083990097046,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,2,xy,0,mad,0.2,0.1,0.8035047662140742,0.0017831638596035675,0.8017216023544707,4.0041590928263195,1.0634882064328767e-06,0,32,,3.3472020626068115,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,2,xy,0,mvo_tc,0.2,0.1,0.794829009806888,-0.015243630179576168,0.8100726399864642,3.9991364068333657,7.982532505649117e-05,0,32,,2.8785088062286377,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,2,xy,1,mvo,0.2,0.1,7.518227739951994,-0.015792859985891836,7.534020599937886,37.61721013355869,0.0004491118972939347,0,32,,0.8569610118865967,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,2,xy,1,mad,0.2,0.1,7.534246843173145,0.0017831638596035675,7.532463679313541,37.65775121998033,4.478352809548177e-05,0,32,,1.5153238773345947,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,2,xy,1,mvo_tc,0.2,0.1,7.519009408260151,-0.015243630179576168,7.534253038439727,37.61881338697229,0.0004492714421621004,0,32,,1.114881992340088,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,2,x,0,mvo,0.2,0.1,1.3241106891037875,-0.015792859985891836,1.3399035490896793,6.647520388673985,0.00012411070172737833,32,0,,0.42545080184936523,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,2,x,0,mad,0.2,0.1,1.3333627818960148,0.0017831638596035675,1.3315796180364112,6.653482574878878,0.00012410904780167997,32,0,,0.9913938045501709,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,2,x,0,mvo_tc,0.2,0.1,1.3246914455739747,-0.015243630179576168,1.3399350757535509,6.64811063838462,0.00012411069500023347,32,0,,0.6571660041809082,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,2,x,1,mvo,0.2,0.1,1.3240917444992484,-0.015792859985891836,1.3398846044851402,6.647498058188882,0.00012669660570717843,32,0,,0.4389019012451172,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,2,x,1,mad,0.2,0.1,1.333358973422241,0.0017831638596035675,1.3315758095626375,6.6534745632391665,0.00012648435033009916,32,0,,1.038966178894043,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,2,x,1,mvo_tc,0.2,0.1,1.3246726126593689,-0.015243630179576168,1.339916242838945,6.648088239529982,0.00012669659887606843,32,0,,0.7214469909667969,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,3,xy,0,mvo,0.2,0.1,0.7942529050208573,-0.015792859985891836,0.8100457650067492,3.9982389234460727,0.00013285217260541776,0,48,,3.9220259189605713,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,3,xy,0,mad,0.2,0.1,0.8034991930920994,0.0017831638596035675,0.8017160292324959,4.004247545215718,5.270415703897147e-05,0,48,,4.634045124053955,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,3,xy,0,mvo_tc,0.2,0.1,0.7948251899164933,-0.015243630179576168,0.8100688200960695,3.998813691063249,0.00013280672543312496,0,48,,4.333792209625244,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,3,xy,1,mvo,0.2,0.1,8.895700373513842,-0.015792859985891836,8.911493233499733,44.50438178973329,0.0001824061398960518,0,48,,1.3810451030731201,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,3,xy,1,mad,0.2,0.1,8.90142732264624,0.0017831638596035675,8.899644158786638,44.4936105896531,4.960091668475226e-07,0,48,,1.9485499858856201,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,3,xy,1,mvo_tc,0.2,0.1,8.896074869880234,-0.015243630179576168,8.91131850005981,44.50394663853761,0.0001823877346080776,0,48,,1.6421270370483398,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,3,x,0,mvo,0.2,0.1,34.916790058744354,-0.015792859985891836,34.93258291873025,168.970035174902,9.865381597358198e-05,48,0,,0.6326608657836914,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,3,x,0,mad,0.2,0.1,34.91552886190085,0.0017831638596035675,34.91374569804125,168.9356740462462,9.850282339072697e-05,48,0,,1.1927621364593506,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,3,x,0,mvo_tc,0.2,0.1,34.92000814160633,-0.015243630179576168,34.93525177178591,168.97470360885308,9.865219408376297e-05,48,0,,0.8480308055877686,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,3,x,1,mvo,0.2,0.1,34.916734066781714,-0.015792859985891836,34.93252692676761,168.96987636081087,9.713458092584302e-05,48,0,,0.6273622512817383,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,3,x,1,mad,0.2,0.1,34.9154327274999,0.0017831638596035675,34.91364956364029,168.93539518688831,9.67784085022925e-05,48,0,,1.219986915588379,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,3,x,1,mvo_tc,0.2,0.1,34.91995181119609,-0.015243630179576168,34.93519544137567,168.97454386100728,9.713297972309321e-05,48,0,,0.9549567699432373,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,4,xy,0,mvo,0.2,0.1,0.7942553883192578,-0.015792859985891836,0.8100482483051497,3.998745131037397,0.0005457358714771339,0,64,,5.238450050354004,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,4,xy,0,mad,0.2,0.1,0.8034905229278704,0.0017831638596035675,0.8017073590682668,4.00420136973927,3.73048130020804e-05,0,64,,5.900385141372681,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,4,xy,0,mvo_tc,0.2,0.1,0.7948270592826422,-0.015243630179576168,0.8100706894622184,3.9993238048972506,0.0005458816097663006,0,64,,5.872009992599487,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,4,xy,1,mvo,0.2,0.1,11.956315872634963,-0.015792859985891836,11.972108732620855,59.806757861028935,2.5179023655511876e-05,0,64,,1.954094648361206,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,4,xy,1,mad,0.2,0.1,11.9623439534366,0.0017831638596035675,11.960560789576997,59.79808017423847,0.0001858174369346387,0,64,,2.32088303565979,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,4,xy,1,mvo_tc,0.2,0.1,11.956738097321947,-0.015243630179576168,11.971981727501523,59.80656778995535,2.5179051953628964e-05,0,64,,2.241910934448242,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,4,x,0,mvo,0.2,0.1,380.9686346161857,-0.015792859985891836,380.98442747617156,1070.7123826677428,2.5750078407877216e-05,64,0,,0.8367538452148438,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,4,x,0,mad,0.2,0.1,381.20038497192076,0.0017831638596035675,381.19860180806114,1070.9518507313362,2.562680651094516e-05,64,0,,1.365724802017212,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,4,x,0,mvo_tc,0.2,0.1,381.0106567077139,-0.015243630179576168,381.02590033789346,1070.7592538581555,2.573764035967999e-05,64,0,,1.0271449089050293,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,4,x,1,mvo,0.2,0.1,380.9674176816209,-0.015792859985891836,380.98321054160675,1070.7111876995234,2.6244756832504346e-05,64,0,,0.8138580322265625,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,4,x,1,mad,0.2,0.1,381.1991588609636,0.0017831638596035675,381.197375697104,1070.9507052964664,2.6078831822410634e-05,64,0,,1.4680230617523193,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,4,x,1,mvo_tc,0.2,0.1,381.00944053768984,-0.015243630179576168,381.0246841678694,1070.7580602427356,2.623210141346208e-05,64,0,,1.0972321033477783,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,5,xy,0,mvo,0.2,0.1,0.7942509205805148,-0.015792859985891836,0.8100437805664067,3.998663039258337,0.00018927832190496414,0,80,,6.63720178604126,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,5,xy,0,mad,0.2,0.1,0.8034979589941331,0.0017831638596035675,0.8017147951345296,4.004230418969954,0.00039147562724378335,0,80,,7.581165075302124,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,5,xy,0,mvo_tc,0.2,0.1,0.794823326540316,-0.015243630179576168,0.8100669567198922,3.9991931869089803,0.0001892628985897712,0,80,,7.096227169036865,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,5,xy,1,mvo,0.2,0.1,15.413063579496356,-0.015792859985891836,15.428856439482248,77.0905400318713,0.00011602071634815154,0,80,,2.09698486328125,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,5,xy,1,mad,0.2,0.1,15.430024838995434,0.0017831638596035675,15.428241675135832,77.13646520033708,0.00039399206814900843,0,80,,2.8117430210113525,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,5,xy,1,mvo_tc,0.2,0.1,15.416966692636915,-0.015243630179576168,15.432210322816491,77.10771678849991,0.00011599501442945881,0,80,,2.317288875579834,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,5,x,0,mvo,0.2,0.1,1528.102853337408,-0.015792859985891836,1528.118646197394,4100.641340909619,1.2107729561458685e-05,80,0,,0.985767126083374,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,5,x,0,mad,0.2,0.1,1527.4755798217775,0.0017831638596035675,1527.473796657918,4098.7170789365,1.200087161099363e-05,80,0,,1.8071119785308838,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,5,x,0,mvo_tc,0.2,0.1,1528.1920908803645,-0.015243630179576168,1528.2073345105441,4100.838017630814,1.2118915047928932e-05,80,0,,1.600757122039795,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,5,x,1,mvo,0.2,0.1,1528.1115332813736,-0.015792859985891836,1528.1273261413594,4100.666510985437,1.2278817683338023e-05,80,0,,1.2713541984558105,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,5,x,1,mad,0.2,0.1,1527.4820129733268,0.0017831638596035675,1527.4802298094673,4098.730497129452,1.2195252856088199e-05,80,0,,2.009504556655884,bruteforce,0,0.001,depolarizing,expectation,
standard,16,6,5,x,1,mvo_tc,0.2,0.1,1528.2007559622857,-0.015243630179576168,1528.2159995924653,4100.863147596107,1.2290018782700068e-05,80,0,,1.4789988994598389,bruteforce,0,0.001,depolarizing,expectation,
standard,18,6,1,xy,0,mvo,0.2,0.1,-0.006827674913184146,-0.016976614395828586,0.010148939482644441,0.0,5.3867700926524434e-05,0,18,,0.12798690795898438,subspace_brute,0,0.0,none,expectation,
standard,18,6,1,xy,0,mad,0.2,0.1,-0.006827674913184146,-0.016976614395828586,0.010148939482644441,0.0,5.3867700926524434e-05,0,18,,0.04254794120788574,subspace_brute,0,0.0,none,expectation,
standard,18,6,1,xy,0,mvo_tc,0.2,0.1,-0.006827674913184146,-0.016976614395828586,0.010148939482644441,0.0,5.3867700926524434e-05,0,18,,0.042430877685546875,subspace_brute,0,0.0,none,expectation,
standard,18,6,1,xy,1,mvo,0.2,0.1,-0.006846593690153628,-0.016976614395828586,0.01013002070567496,0.0,5.496883189437545e-05,0,18,,0.08498716354370117,subspace_brute,0,0.0,none,expectation,
standard,18,6,1,xy,1,mad,0.2,0.1,-0.006846593690153628,-0.016976614395828586,0.01013002070567496,0.0,5.496883189437545e-05,0,18,,0.08597493171691895,subspace_brute,0,0.0,none,expectation,
standard,18,6,1,xy,1,mvo_tc,0.2,0.1,-0.006846593690153628,-0.016976614395828586,0.01013002070567496,0.0,5.496883189437545e-05,0,18,,0.08664703369140625,subspace_brute,0,0.0,none,expectation,
standard,18,6,1,x,0,mvo,0.2,0.1,-0.006827674913184146,-0.016976614395828586,0.010148939482644441,0.0,5.3867700926524434e-05,18,0,,0.023550987243652344,subspace_brute,0,0.0,none,expectation,
standard,18,6,1,x,0,mad,0.2,0.1,-0.006827674913184146,-0.016976614395828586,0.010148939482644441,0.0,5.3867700926524434e-05,18,0,,0.021262168884277344,subspace_brute,0,0.0,none,expectation,
standard,18,6,1,x,0,mvo_tc,0.2,0.1,-0.006827674913184146,-0.016976614395828586,0.010148939482644441,0.0,5.3867700926524434e-05,18,0,,0.020215988159179688,subspace_brute,0,0.0,none,expectation,
standard,18,6,1,x,1,mvo,0.2,0.1,-0.006846593690153628,-0.016976614395828586,0.01013002070567496,0.0,5.496883189437545e-05,18,0,,0.06954097747802734,subspace_brute,0,0.0,none,expectation,
standard,18,6,1,x,1,mad,0.2,0.1,-0.006846593690153628,-0.016976614395828586,0.01013002070567496,0.0,5.496883189437545e-05,18,0,,0.07050299644470215,subspace_brute,0,0.0,none,expectation,
standard,18,6,1,x,1,mvo_tc,0.2,0.1,-0.006846593690153628,-0.016976614395828586,0.01013002070567496,0.0,5.496883189437545e-05,18,0,,0.06766700744628906,subspace_brute,0,0.0,none,expectation,
standard,18,6,2,xy,0,mvo,0.2,0.1,-0.006827674913184146,-0.016976614395828586,0.010148939482644441,0.0,5.3867700926524434e-05,0,36,,0.09071612358093262,subspace_brute,0,0.0,none,expectation,
standard,18,6,2,xy,0,mad,0.2,0.1,-0.006827674913184146,-0.016976614395828586,0.010148939482644441,0.0,5.3867700926524434e-05,0,36,,0.08505511283874512,subspace_brute,0,0.0,none,expectation,
standard,18,6,2,xy,0,mvo_tc,0.2,0.1,-0.006827674913184146,-0.016976614395828586,0.010148939482644441,0.0,5.3867700926524434e-05,0,36,,0.08072090148925781,subspace_brute,0,0.0,none,expectation,
standard,18,6,2,xy,1,mvo,0.2,0.1,-0.006846593690153628,-0.016976614395828586,0.01013002070567496,0.0,5.496883189437545e-05,0,36,,0.11697006225585938,subspace_brute,0,0.0,none,expectation,
standard,18,6,2,xy,1,mad,0.2,0.1,-0.006846593690153628,-0.016976614395828586,0.01013002070567496,0.0,5.496883189437545e-05,0,36,,0.11672592163085938,subspace_brute,0,0.0,none,expectation,
standard,18,6,2,xy,1,mvo_tc,0.2,0.1,-0.006846593690153628,-0.016976614395828586,0.01013002070567496,0.0,5.496883189437545e-05,0,36,,0.11286020278930664,subspace_brute,0,0.0,none,expectation,
standard,18,6,2,x,0,mvo,0.2,0.1,-0.006827674913184146,-0.016976614395828586,0.010148939482644441,0.0,5.3867700926524434e-05,36,0,,0.01742076873779297,subspace_brute,0,0.0,none,expectation,
standard,18,6,2,x,0,mad,0.2,0.1,-0.006827674913184146,-0.016976614395828586,0.010148939482644441,0.0,5.3867700926524434e-05,36,0,,0.01756596565246582,subspace_brute,0,0.0,none,expectation,
standard,18,6,2,x,0,mvo_tc,0.2,0.1,-0.006827674913184146,-0.016976614395828586,0.010148939482644441,0.0,5.3867700926524434e-05,36,0,,0.017645835876464844,subspace_brute,0,0.0,none,expectation,
standard,18,6,2,x,1,mvo,0.2,0.1,-0.006846593690153628,-0.016976614395828586,0.01013002070567496,0.0,5.496883189437545e-05,36,0,,0.054022789001464844,subspace_brute,0,0.0,none,expectation,
standard,18,6,2,x,1,mad,0.2,0.1,-0.006846593690153628,-0.016976614395828586,0.01013002070567496,0.0,5.496883189437545e-05,36,0,,0.05462026596069336,subspace_brute,0,0.0,none,expectation,
standard,18,6,2,x,1,mvo_tc,0.2,0.1,-0.006846593690153628,-0.016976614395828586,0.01013002070567496,0.0,5.496883189437545e-05,36,0,,0.0550999641418457,subspace_brute,0,0.0,none,expectation,
standard,18,6,3,xy,0,mvo,0.2,0.1,-0.006827674913184146,-0.016976614395828586,0.010148939482644441,0.0,5.3867700926524434e-05,0,54,,0.13436007499694824,subspace_brute,0,0.0,none,expectation,
standard,18,6,3,xy,0,mad,0.2,0.1,-0.006827674913184146,-0.016976614395828586,0.010148939482644441,0.0,5.3867700926524434e-05,0,54,,0.13323426246643066,subspace_brute,0,0.0,none,expectation,
standard,18,6,3,xy,0,mvo_tc,0.2,0.1,-0.006827674913184146,-0.016976614395828586,0.010148939482644441,0.0,5.3867700926524434e-05,0,54,,0.12841486930847168,subspace_brute,0,0.0,none,expectation,
standard,18,6,3,xy,1,mvo,0.2,0.1,-0.006846593690153628,-0.016976614395828586,0.01013002070567496,0.0,5.496883189437545e-05,0,54,,0.16549992561340332,subspace_brute,0,0.0,none,expectation,
standard,18,6,3,xy,1,mad,0.2,0.1,-0.006846593690153628,-0.016976614395828586,0.01013002070567496,0.0,5.496883189437545e-05,0,54,,0.16112804412841797,subspace_brute,0,0.0,none,expectation,
standard,18,6,3,xy,1,mvo_tc,0.2,0.1,-0.006846593690153628,-0.016976614395828586,0.01013002070567496,0.0,5.496883189437545e-05,0,54,,0.15953469276428223,subspace_brute,0,0.0,none,expectation,
standard,18,6,3,x,0,mvo,0.2,0.1,-0.006827674913184146,-0.016976614395828586,0.010148939482644441,0.0,5.3867700926524434e-05,54,0,,0.017395973205566406,subspace_brute,0,0.0,none,expectation,
standard,18,6,3,x,0,mad,0.2,0.1,-0.006827674913184146,-0.016976614395828586,0.010148939482644441,0.0,5.3867700926524434e-05,54,0,,0.01725316047668457,subspace_brute,0,0.0,none,expectation,
standard,18,6,3,x,0,mvo_tc,0.2,0.1,-0.006827674913184146,-0.016976614395828586,0.010148939482644441,0.0,5.3867700926524434e-05,54,0,,0.0172119140625,subspace_brute,0,0.0,none,expectation,
standard,18,6,3,x,1,mvo,0.2,0.1,-0.006846593690153628,-0.016976614395828586,0.01013002070567496,0.0,5.496883189437545e-05,54,0,,0.05283308029174805,subspace_brute,0,0.0,none,expectation,
standard,18,6,3,x,1,mad,0.2,0.1,-0.006846593690153628,-0.016976614395828586,0.01013002070567496,0.0,5.496883189437545e-05,54,0,,0.05296587944030762,subspace_brute,0,0.0,none,expectation,
standard,18,6,3,x,1,mvo_tc,0.2,0.1,-0.006846593690153628,-0.016976614395828586,0.01013002070567496,0.0,5.496883189437545e-05,54,0,,0.05300498008728027,subspace_brute,0,0.0,none,expectation,
standard,18,6,4,xy,0,mvo,0.2,0.1,-0.006827674913184146,-0.016976614395828586,0.010148939482644441,0.0,5.3867700926524434e-05,0,72,,0.19842290878295898,subspace_brute,0,0.0,none,expectation,
standard,18,6,4,xy,0,mad,0.2,0.1,-0.006827674913184146,-0.016976614395828586,0.010148939482644441,0.0,5.3867700926524434e-05,0,72,,0.19372224807739258,subspace_brute,0,0.0,none,expectation,
standard,18,6,4,xy,0,mvo_tc,0.2,0.1,-0.006827674913184146,-0.016976614395828586,0.010148939482644441,0.0,5.3867700926524434e-05,0,72,,0.1930980682373047,subspace_brute,0,0.0,none,expectation,
standard,18,6,4,xy,1,mvo,0.2,0.1,-0.006846593690153628,-0.016976614395828586,0.01013002070567496,0.0,5.496883189437545e-05,0,72,,0.2274320125579834,subspace_brute,0,0.0,none,expectation,
standard,18,6,4,xy,1,mad,0.2,0.1,-0.006846593690153628,-0.016976614395828586,0.01013002070567496,0.0,5.496883189437545e-05,0,72,,0.22623586654663086,subspace_brute,0,0.0,none,expectation,
standard,18,6,4,xy,1,mvo_tc,0.2,0.1,-0.006846593690153628,-0.016976614395828586,0.01013002070567496,0.0,5.496883189437545e-05,0,72,,0.22681903839111328,subspace_brute,0,0.0,none,expectation,
standard,18,6,4,x,0,mvo,0.2,0.1,-0.006827674913184146,-0.016976614395828586,0.010148939482644441,0.0,5.3867700926524434e-05,72,0,,0.01824188232421875,subspace_brute,0,0.0,none,expectation,
standard,18,6,4,x,0,mad,0.2,0.1,-0.006827674913184146,-0.016976614395828586,0.010148939482644441,0.0,5.3867700926524434e-05,72,0,,0.018407821655273438,subspace_brute,0,0.0,none,expectation,
standard,18,6,4,x,0,mvo_tc,0.2,0.1,-0.006827674913184146,-0.016976614395828586,0.010148939482644441,0.0,5.3867700926524434e-05,72,0,,0.01819920539855957,subspace_brute,0,0.0,none,expectation,
standard,18,6,4,x,1,mvo,0.2,0.1,-0.006846593690153628,-0.016976614395828586,0.01013002070567496,0.0,5.496883189437545e-05,72,0,,0.0515751838684082,subspace_brute,0,0.0,none,expectation,
standard,18,6,4,x,1,mad,0.2,0.1,-0.006846593690153628,-0.016976614395828586,0.01013002070567496,0.0,5.496883189437545e-05,72,0,,0.05169320106506348,subspace_brute,0,0.0,none,expectation,
standard,18,6,4,x,1,mvo_tc,0.2,0.1,-0.006846593690153628,-0.016976614395828586,0.01013002070567496,0.0,5.496883189437545e-05,72,0,,0.052779197692871094,subspace_brute,0,0.0,none,expectation,
standard,18,6,5,xy,0,mvo,0.2,0.1,-0.006827674913184146,-0.016976614395828586,0.010148939482644441,0.0,5.3867700926524434e-05,0,90,,0.28209567070007324,subspace_brute,0,0.0,none,expectation,
standard,18,6,5,xy,0,mad,0.2,0.1,-0.006827674913184146,-0.016976614395828586,0.010148939482644441,0.0,5.3867700926524434e-05,0,90,,0.28310203552246094,subspace_brute,0,0.0,none,expectation,
standard,18,6,5,xy,0,mvo_tc,0.2,0.1,-0.006827674913184146,-0.016976614395828586,0.010148939482644441,0.0,5.3867700926524434e-05,0,90,,0.29236388206481934,subspace_brute,0,0.0,none,expectation,
standard,18,6,5,xy,1,mvo,0.2,0.1,-0.006846593690153628,-0.016976614395828586,0.01013002070567496,0.0,5.496883189437545e-05,0,90,,0.32288193702697754,subspace_brute,0,0.0,none,expectation,
standard,18,6,5,xy,1,mad,0.2,0.1,-0.006846593690153628,-0.016976614395828586,0.01013002070567496,0.0,5.496883189437545e-05,0,90,,0.3240480422973633,subspace_brute,0,0.0,none,expectation,
standard,18,6,5,xy,1,mvo_tc,0.2,0.1,-0.006846593690153628,-0.016976614395828586,0.01013002070567496,0.0,5.496883189437545e-05,0,90,,0.32567906379699707,subspace_brute,0,0.0,none,expectation,
standard,18,6,5,x,0,mvo,0.2,0.1,-0.006827674913184146,-0.016976614395828586,0.010148939482644441,0.0,5.3867700926524434e-05,90,0,,0.02123427391052246,subspace_brute,0,0.0,none,expectation,
standard,18,6,5,x,0,mad,0.2,0.1,-0.006827674913184146,-0.016976614395828586,0.010148939482644441,0.0,5.3867700926524434e-05,90,0,,0.021522998809814453,subspace_brute,0,0.0,none,expectation,
standard,18,6,5,x,0,mvo_tc,0.2,0.1,-0.006827674913184146,-0.016976614395828586,0.010148939482644441,0.0,5.3867700926524434e-05,90,0,,0.02219986915588379,subspace_brute,0,0.0,none,expectation,
standard,18,6,5,x,1,mvo,0.2,0.1,-0.006846593690153628,-0.016976614395828586,0.01013002070567496,0.0,5.496883189437545e-05,90,0,,0.05987405776977539,subspace_brute,0,0.0,none,expectation,
standard,18,6,5,x,1,mad,0.2,0.1,-0.006846593690153628,-0.016976614395828586,0.01013002070567496,0.0,5.496883189437545e-05,90,0,,0.06035113334655762,subspace_brute,0,0.0,none,expectation,
standard,18,6,5,x,1,mvo_tc,0.2,0.1,-0.006846593690153628,-0.016976614395828586,0.01013002070567496,0.0,5.496883189437545e-05,90,0,,0.059565067291259766,subspace_brute,0,0.0,none,expectation,
standard,20,6,1,xy,0,mvo,0.2,0.1,-0.007295568715334906,-0.017929274833538983,0.010633706118204076,0.0,2.579979360165119e-05,0,20,,0.08062410354614258,subspace_brute,0,0.0,none,expectation,
standard,20,6,1,xy,0,mad,0.2,0.1,-0.007295568715334906,-0.017929274833538983,0.010633706118204076,0.0,2.579979360165119e-05,0,20,,0.08226895332336426,subspace_brute,0,0.0,none,expectation,
standard,20,6,1,xy,0,mvo_tc,0.2,0.1,-0.007295568715334906,-0.017929274833538983,0.010633706118204076,0.0,2.579979360165119e-05,0,20,,0.08626890182495117,subspace_brute,0,0.0,none,expectation,
standard,20,6,1,xy,1,mvo,0.2,0.1,-0.0073157557671336025,-0.017929274833538983,0.01061351906640538,0.0,2.6333301784907495e-05,0,20,,0.1910388469696045,subspace_brute,0,0.0,none,expectation,
standard,20,6,1,xy,1,mad,0.2,0.1,-0.0073157557671336025,-0.017929274833538983,0.01061351906640538,0.0,2.6333301784907495e-05,0,20,,0.22650599479675293,subspace_brute,0,0.0,none,expectation,
standard,20,6,1,xy,1,mvo_tc,0.2,0.1,-0.0073157557671336025,-0.017929274833538983,0.01061351906640538,0.0,2.6333301784907495e-05,0,20,,0.21332406997680664,subspace_brute,0,0.0,none,expectation,
standard,20,6,1,x,0,mvo,0.2,0.1,-0.007295568715334906,-0.017929274833538983,0.010633706118204076,0.0,2.579979360165119e-05,20,0,,0.04337501525878906,subspace_brute,0,0.0,none,expectation,
standard,20,6,1,x,0,mad,0.2,0.1,-0.007295568715334906,-0.017929274833538983,0.010633706118204076,0.0,2.579979360165119e-05,20,0,,0.043501853942871094,subspace_brute,0,0.0,none,expectation,
standard,20,6,1,x,0,mvo_tc,0.2,0.1,-0.007295568715334906,-0.017929274833538983,0.010633706118204076,0.0,2.579979360165119e-05,20,0,,0.05282926559448242,subspace_brute,0,0.0,none,expectation,
standard,20,6,1,x,1,mvo,0.2,0.1,-0.0073157557671336025,-0.017929274833538983,0.01061351906640538,0.0,2.6333301784907495e-05,20,0,,0.18747901916503906,subspace_brute,0,0.0,none,expectation,
standard,20,6,1,x,1,mad,0.2,0.1,-0.0073157557671336025,-0.017929274833538983,0.01061351906640538,0.0,2.6333301784907495e-05,20,0,,0.16709017753601074,subspace_brute,0,0.0,none,expectation,
standard,20,6,1,x,1,mvo_tc,0.2,0.1,-0.0073157557671336025,-0.017929274833538983,0.01061351906640538,0.0,2.6333301784907495e-05,20,0,,0.14710021018981934,subspace_brute,0,0.0,none,expectation,
standard,20,6,2,xy,0,mvo,0.2,0.1,-0.007295568715334906,-0.017929274833538983,0.010633706118204076,0.0,2.579979360165119e-05,0,40,,0.20556402206420898,subspace_brute,0,0.0,none,expectation,
standard,20,6,2,xy,0,mad,0.2,0.1,-0.007295568715334906,-0.017929274833538983,0.010633706118204076,0.0,2.579979360165119e-05,0,40,,0.1901400089263916,subspace_brute,0,0.0,none,expectation,
